trial_id,epoch,time_completed,log_loss,accuracy,auc,precision,recall,f1,base_lr,categorical_strat,max_depth,gamma,min_child_weight,subsample,colsample_bytree,max_bin
b104d970-6934-4ff3-b0a4-9684ecec11ca,1,2019-04-25 10:03:45,0.6497512856725757,0.8332154477295233,0.5619748564881111,0.7453919489523204,0.536247692823554,0.5263136357102873,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,2,2019-04-25 10:03:57,0.6138838626890173,0.8367520158438252,0.5743206759583769,0.7712367866244687,0.5464434513879912,0.5437195752493381,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,3,2019-04-25 10:04:10,0.5842594222142852,0.834630074975244,0.5739989066824429,0.7546280953017176,0.5409705119747029,0.5345408880416205,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,4,2019-04-25 10:04:21,0.5595988966962002,0.8384495685386899,0.5752401264295002,0.7760947736206143,0.5529487048123561,0.5546610550974133,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,5,2019-04-25 10:04:34,0.5394223096903926,0.8367520158438252,0.5753173231364813,0.7670851044883842,0.5477324828387393,0.5460195250605595,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,6,2019-04-25 10:04:46,0.5225360250478082,0.838308105814118,0.5753427296476397,0.7743171156448393,0.5528631323324658,0.5545484030545471,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,7,2019-04-25 10:04:58,0.5080851748330638,0.8356203140472486,0.5809536599196092,0.7670396142773882,0.5422140350593103,0.5364386118968021,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,8,2019-04-25 10:05:10,0.4957636726224654,0.8380251803649739,0.5879879132013069,0.7747073700230523,0.5514029559219367,0.5520962287510769,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,9,2019-04-25 10:05:22,0.4856126359495926,0.8373178667421135,0.610893418568921,0.770555313272278,0.5493638042090493,0.5487292576496785,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,10,2019-04-25 10:05:34,0.4765003684184595,0.8381666430895459,0.6302836818445909,0.784414364284447,0.549232723363018,0.5482459492082985,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,11,2019-04-25 10:05:46,0.4692669762573817,0.8357617767718206,0.6462304554829065,0.7657915273132665,0.5432663811272618,0.5383165457063079,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,12,2019-04-25 10:05:58,0.4627672064833871,0.8363276276701089,0.6557491724038385,0.760639812194279,0.5477980232617549,0.5462671346736487,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,13,2019-04-25 10:06:10,0.4569508907126814,0.8374593294666856,0.6673892632083844,0.7675488066240957,0.5510606660023748,0.5516521422331886,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,14,2019-04-25 10:06:22,0.45232237705138506,0.8374593294666856,0.6677339262636038,0.7675488066240957,0.5510606660023748,0.5516521422331886,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,15,2019-04-25 10:06:34,0.4486676179729471,0.8385910312632622,0.6677395101122101,0.7730303262795206,0.5546455666056818,0.5575283733629275,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,16,2019-04-25 10:06:46,0.4450713030341525,0.8381666430895459,0.6670783824372326,0.7706860624511063,0.5534220755779492,0.5555405575336334,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,17,2019-04-25 10:06:58,0.4418055797474002,0.8380251803649739,0.6675375143888798,0.7727194926598056,0.5520474716473107,0.5532129702845962,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,18,2019-04-25 10:07:10,0.4392908697971311,0.8380251803649739,0.6699118366143562,0.7727194926598056,0.5520474716473107,0.5532129702845962,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,19,2019-04-25 10:07:22,0.4369260508950216,0.838308105814118,0.6719424729581192,0.7828478100413022,0.5502850694309696,0.5500635740564391,0.1,top50_perc,3,1,1,0.8,0.8,128
b104d970-6934-4ff3-b0a4-9684ecec11ca,20,2019-04-25 10:07:33,0.4349379689702895,0.8380251803649739,0.6724085847205243,0.7900398765114485,0.5472136037070054,0.5446791083839128,0.1,top50_perc,3,1,1,0.8,0.8,128
937b428d-59f4-4e22-8391-8bb8de69e258,1,2019-04-25 10:08:07,0.6483717788596322,0.8390154194369783,0.5744190214919542,0.76536288252176,0.5597361519856584,0.5659191362631927,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,2,2019-04-25 10:08:20,0.6115845501431314,0.8411373603055595,0.575509198134213,0.7685989150271026,0.569076185751191,0.5804975454693371,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,3,2019-04-25 10:08:33,0.5812230820044684,0.8417032112038478,0.5766421610164167,0.7767032923420589,0.5681294442200048,0.5790135608834732,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,4,2019-04-25 10:08:45,0.5553636808369415,0.8412788230301316,0.6126464678388468,0.7733367601703627,0.5675504689176463,0.5781356311558316,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,5,2019-04-25 10:08:58,0.5338940251571722,0.8401471212335551,0.6321144862063582,0.7749488867630785,0.5613875054128432,0.5684483097675403,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,6,2019-04-25 10:09:10,0.5157698214492563,0.8408544348564153,0.6401229116755203,0.772119108870434,0.5660047200272269,0.5757472505893166,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,7,2019-04-25 10:09:23,0.5005179370102241,0.8411373603055595,0.6612316741578649,0.7822405494430227,0.5632755442228246,0.5713813819991332,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,8,2019-04-25 10:09:36,0.4875500000911043,0.8404300466826992,0.6618871481861287,0.7815809897735573,0.5602696189218761,0.5665830325694655,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,9,2019-04-25 10:09:49,0.4767365789654603,0.8407129721318433,0.6614730360138692,0.7802392408446939,0.5620520531950921,0.5694539644212504,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,10,2019-04-25 10:10:02,0.4675061352343349,0.8418446739284199,0.6764480803984857,0.784596467356764,0.5656369537983991,0.5750898408349445,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,11,2019-04-25 10:10:14,0.4593656482373931,0.8424105248267082,0.6757772507865549,0.7907183514600395,0.5659792437179609,0.5755872786333366,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,12,2019-04-25 10:10:27,0.4523140199198921,0.8424105248267082,0.6757642683385455,0.7907183514600395,0.5659792437179609,0.5755872786333366,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,13,2019-04-25 10:10:40,0.4462947370556932,0.8424105248267082,0.6856027303902915,0.7916647029495445,0.5656569858552739,0.5750737414738107,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,14,2019-04-25 10:10:53,0.44123099349920814,0.8426934502758523,0.6936507313864501,0.7958373681741842,0.5655058729523679,0.5748071122881264,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,15,2019-04-25 10:11:06,0.4368793724753223,0.8428349130004243,0.6953413811482012,0.7974626767402433,0.5655914454322583,0.5749314375339929,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,16,2019-04-25 10:11:18,0.4334978513353228,0.8424105248267082,0.6967194749842187,0.7936090642699712,0.5650124701298999,0.5740423768785727,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,17,2019-04-25 10:11:31,0.4306390379886341,0.8417032112038478,0.6982117585242335,0.7857321959703158,0.5645846077304475,0.5734246320481138,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,18,2019-04-25 10:11:44,0.4275647433344757,0.8424105248267082,0.7010350919757583,0.7907183514600395,0.5659792437179609,0.5755872786333366,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,19,2019-04-25 10:11:57,0.4246546165417674,0.8425519875512802,0.7022479736911389,0.7942259107928991,0.5654203004724774,0.5746828919130957,0.1,top10_perc,5,1,5,0.8,1.0,256
937b428d-59f4-4e22-8391-8bb8de69e258,20,2019-04-25 10:12:10,0.4223953353846861,0.842269062102136,0.7047140106299726,0.7920068458577036,0.5649268976500094,0.5739186203801454,0.1,top10_perc,5,1,5,0.8,1.0,256
0ed91032-a66c-489a-b6e6-004afd34cb8e,1,2019-04-25 10:12:44,0.6484927609931767,0.8361861649455369,0.6290374366337881,0.7496142538277372,0.5515795451341087,0.5528694262589503,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,2,2019-04-25 10:12:56,0.6108350827309785,0.8381666430895459,0.6435398780319949,0.7623797459842045,0.5566446542048195,0.5609715314902135,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,3,2019-04-25 10:13:08,0.5798636622350647,0.8409958975809874,0.6531627337294329,0.7636649298888393,0.5709241604474227,0.5833102933248305,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,4,2019-04-25 10:13:20,0.5550557102015711,0.8418446739284199,0.6518076034708087,0.769167695932411,0.5724043689148265,0.585534615602456,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,5,2019-04-25 10:13:33,0.5341276490953084,0.8412788230301316,0.6515969527821386,0.7654991852366966,0.5714175632698906,0.5840517340840391,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,6,2019-04-25 10:13:45,0.516068117493601,0.8404300466826992,0.6637680675891372,0.7680268694394271,0.5657480025875554,0.575375204968055,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,7,2019-04-25 10:13:58,0.5011718094576567,0.8414202857547036,0.6697334326513871,0.7746993689724968,0.5676360413975368,0.5782611275695919,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,8,2019-04-25 10:14:10,0.4882221546127901,0.8392983448861225,0.6735186538234427,0.763244498725473,0.5621631019842486,0.5698024550194528,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,9,2019-04-25 10:14:22,0.4777274694389122,0.8398641957844108,0.6760087013112832,0.7633542144446831,0.5650834548053065,0.574375699169698,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,10,2019-04-25 10:14:34,0.4685735381050922,0.840288583958127,0.6833638164935162,0.7680507835655541,0.565017914382291,0.5742387963691897,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,11,2019-04-25 10:14:46,0.4606738816201055,0.8400056585089829,0.6854447772728429,0.7681087988316904,0.5635577379717619,0.5719525054308763,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,12,2019-04-25 10:14:59,0.4540520954172553,0.8407129721318433,0.6873062230038369,0.7686606288766503,0.5668859211353975,0.5771338560924817,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,13,2019-04-25 10:15:11,0.4485851195901063,0.8404300466826992,0.6881346567426786,0.7680268694394271,0.5657480025875554,0.575375204968055,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,14,2019-04-25 10:15:23,0.44375028649563997,0.8405715094072712,0.6895983230585866,0.7715301890122117,0.5648668014793848,0.5739766593011866,0.1,top50_perc,7,5,5,0.5,0.3,128
0ed91032-a66c-489a-b6e6-004afd34cb8e,15,2019-04-25 10:15:36,0.43891409883734894,0.8405715094072712,0.6945856770374556,0.7737929755724096,0.5639000278913238,0.5724415889373979,0.1,top50_perc,7,5,5,0.5,0.3,128
