trial_id,epoch,time_completed,log_loss,accuracy,auc,precision,recall,f1,base_lr,categorical_strat,max_depth,gamma,min_child_weight,subsample,colsample_bytree,max_bin
61b29d37-b145-4f61-a003-9aea558c89c9,10,2019-04-25 13:29:41,0.5256998915157286,0.7872400622435988,0.6994373822225526,0.8239865238478917,0.5096793739461242,0.4599801947931892,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,11,2019-04-25 13:29:55,0.5200779837434844,0.7868156740698826,0.6975500520964238,0.8175056419797749,0.5086989817892614,0.4579937902972441,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,12,2019-04-25 13:30:08,0.5151277781776533,0.7878059131418871,0.6973229046086751,0.8222671735550631,0.5112230918726038,0.4632158994402684,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,13,2019-04-25 13:30:21,0.5102390119080531,0.7876644504173149,0.6990836221351392,0.8204689950997404,0.5108962944869829,0.4625589019811164,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,14,2019-04-25 13:30:35,0.5060037026894043,0.7879473758664592,0.7044507337748844,0.8239843372457119,0.5115498892582248,0.4638721116816837,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,15,2019-04-25 13:30:48,0.5027263973365158,0.7879473758664592,0.7066083399117605,0.8327352610464067,0.5113133608742287,0.4632750127046592,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,16,2019-04-25 13:31:01,0.4999329609974791,0.7886546894893196,0.7064632015169913,0.8484956324813976,0.5127108194183372,0.4659573732173609,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,17,2019-04-25 13:31:14,0.496914583082448,0.7883717640401754,0.7095355925363465,0.846219005604234,0.5120572246470954,0.4646473237084277,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,18,2019-04-25 13:31:28,0.494040841084674,0.7882303013156033,0.7125930567207927,0.8450015269930731,0.5117304272614744,0.463991123428202,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,19,2019-04-25 13:31:41,0.4919418071183613,0.7887961522138917,0.7162245845560951,0.8328638292924007,0.5135106735719502,0.4677929797700641,0.1,all_binary,3,1,3,0.8,0.8,512
61b29d37-b145-4f61-a003-9aea558c89c9,20,2019-04-25 13:31:54,0.4903470055754948,0.7889376149384637,0.7153535771894363,0.8420200707401605,0.5136009425735751,0.4678547786846206,0.1,all_binary,3,1,3,0.8,0.8,512
6e6cba18-781e-4917-b4ca-fc83c127fbdd,1,2019-04-25 13:32:29,0.6563459713449908,0.7865327486207384,0.6690415674002645,0.6639861185282736,0.5671774830170379,0.5714414505949754,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,2,2019-04-25 13:32:42,0.6265561197431038,0.7923327203281936,0.6859825220333062,0.6994975820027594,0.550537071059994,0.5430905004948943,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,3,2019-04-25 13:32:56,0.6014367293554345,0.7947375866459188,0.6996170352355903,0.7199468305196954,0.5501794170156478,0.5414018311969666,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,4,2019-04-25 13:33:09,0.5803373738762884,0.7964351393407837,0.7059653650230628,0.7341573474592897,0.5512626450351459,0.5426129175780311,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,5,2019-04-25 13:33:23,0.5629230365631418,0.7965766020653557,0.7132737911918695,0.7430498082298026,0.5485145734288178,0.5374415273333552,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,6,2019-04-25 13:33:36,0.5477721409213173,0.7958692884424954,0.7210242404719004,0.7514709024273998,0.5433326607407722,0.527849564569579,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,7,2019-04-25 13:33:50,0.5353219430076298,0.7958692884424954,0.7237236966159155,0.7552817101597589,0.542386547204788,0.5259784457650735,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,8,2019-04-25 13:34:04,0.5242344470944191,0.7960107511670674,0.7273954030068428,0.7591119522492357,0.5420037594384206,0.5251293217502786,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,9,2019-04-25 13:34:17,0.5143578447847357,0.797000990239072,0.7302336256161007,0.7642533901610353,0.5442913411377671,0.5290732538376365,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,10,2019-04-25 13:34:31,0.5059200672166387,0.7975668411373603,0.7347141540614561,0.7703529194382852,0.5448889455282625,0.5299204129520584,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,11,2019-04-25 13:34:45,0.4988619862979365,0.7957278257179233,0.7370335364090873,0.7555182123716959,0.5418232214351709,0.5249432312979752,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,12,2019-04-25 13:34:58,0.4931287523825446,0.7961522138916396,0.7364876154469732,0.7620273987578521,0.5418575000560494,0.5247492079914725,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,13,2019-04-25 13:35:12,0.4879112396816634,0.7958692884424954,0.7383681606481433,0.7605055840290056,0.5412039052848076,0.523614583588734,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,14,2019-04-25 13:35:25,0.4833250925258963,0.7968595275145001,0.7412732295180815,0.7727974537302699,0.5420723166801775,0.5247388449624888,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,15,2019-04-25 13:35:39,0.4793878006393796,0.7964351393407837,0.7417618031144575,0.7705970158531827,0.5410919245233148,0.52302906143179,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,16,2019-04-25 13:35:52,0.475981984458772,0.7968595275145001,0.7421644146615738,0.7740699026304316,0.5418357882961815,0.5242621930530014,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,17,2019-04-25 13:36:06,0.4725243977107258,0.7972839156882161,0.7453628282871191,0.7736897861134113,0.5432892372210363,0.5269159378258184,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,18,2019-04-25 13:36:20,0.4693638278859932,0.7975668411373603,0.7475093425466715,0.7714988111620191,0.5446524171442664,0.5294537852944933,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,19,2019-04-25 13:36:33,0.4673677270854948,0.7977083038619324,0.7476045674934835,0.7721848535481199,0.5449792145298873,0.5300158969443574,0.1,top10_perc,9,1,5,1.0,0.8,256
6e6cba18-781e-4917-b4ca-fc83c127fbdd,20,2019-04-25 13:36:46,0.4649421003968481,0.7974253784127883,0.7493897697491465,0.7674386583027817,0.5450352049106337,0.5302902854597424,0.1,top10_perc,9,1,5,1.0,0.8,256
d28603a3-3a49-458f-acea-fa03eddbdd22,1,2019-04-25 13:37:21,0.6931093047541765,0.7921912576036214,0.6647727286136215,0.7067044612346887,0.5442970640744713,0.5317461595073081,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,2,2019-04-25 13:37:35,0.6930716697119776,0.7920497948790494,0.6793006099352541,0.7309962742536411,0.5337995461770193,0.5110347884516571,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,3,2019-04-25 13:37:49,0.6930337648088852,0.7940302730230584,0.6871731878645422,0.7447837144345888,0.538138181191716,0.5186017517391669,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,4,2019-04-25 13:38:03,0.6929966470176318,0.7904937049087566,0.6966522000266677,0.7135869309169716,0.5320970020071578,0.5086143941138052,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,5,2019-04-25 13:38:17,0.6929583804309579,0.7917668694299053,0.6987931093482107,0.7346404304746146,0.531726781101801,0.5068832590768335,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,6,2019-04-25 13:38:31,0.6929201034309672,0.7912010185316171,0.6984403522497041,0.7173330834114341,0.5342040457032545,0.5124767448771446,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,7,2019-04-25 13:38:45,0.6928825444776514,0.7919083321544773,0.7011616971516295,0.7214611276755419,0.5360745610153551,0.5158200466118412,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,8,2019-04-25 13:38:59,0.6928449453972306,0.791342481256189,0.6995056444675721,0.7335112725154502,0.5302733321769462,0.5041093891615387,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,9,2019-04-25 13:39:13,0.6928074619931605,0.7907766303579007,0.7013469551026765,0.7322467703766924,0.5282565574824742,0.5002045781037324,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,10,2019-04-25 13:39:27,0.6927694044485511,0.7912010185316171,0.7017604225297268,0.7430225965404202,0.5278177793353606,0.4988923020177163,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,11,2019-04-25 13:39:41,0.6927313305883398,0.7903522421841844,0.7018183598889397,0.7255788560602026,0.5279857504775998,0.4999636294071421,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,12,2019-04-25 13:39:55,0.6926933904823345,0.7903522421841844,0.7033135213524537,0.7371178266738307,0.525620466637639,0.4947575879985601,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,13,2019-04-25 13:40:09,0.6926552357861169,0.791342481256189,0.7053756075457805,0.7455298099182992,0.5279080483369853,0.4989719501367586,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,14,2019-04-25 13:40:23,0.692617189843713,0.7910595558070448,0.7065575414735913,0.7446004123535129,0.5270179251817475,0.4972485674161294,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,15,2019-04-25 13:40:37,0.6925787767454663,0.7909180930824727,0.7079385391997565,0.7448377387832483,0.5264545994121305,0.4961212652239352,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,16,2019-04-25 13:40:52,0.6925411798657547,0.7912010185316171,0.7087815808757156,0.7486976948379572,0.5268716657993763,0.4968031038366227,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,17,2019-04-25 13:41:06,0.6925037926183358,0.7909180930824727,0.7112981980419297,0.7478310492004034,0.5259815426441383,0.4950675242027775,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,18,2019-04-25 13:41:20,0.6924662013710903,0.7910595558070448,0.7109737016308599,0.7475128675135716,0.5265448684137554,0.496199412699017,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,19,2019-04-25 13:41:34,0.6924279360997827,0.791483943980761,0.7112677543786365,0.7495227428920508,0.5277617889546142,0.4985306823178277,0.0001,top50_perc,9,10,5,0.8,0.8,512
d28603a3-3a49-458f-acea-fa03eddbdd22,20,2019-04-25 13:41:48,0.6923901430365557,0.7920497948790494,0.7117257073136771,0.7619835489485295,0.5278863365771175,0.498325245202641,0.0001,top50_perc,9,10,5,0.8,0.8,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,1,2019-04-25 13:42:22,0.6582691111360923,0.7863912858961664,0.6555819282638735,0.6810815825825207,0.5207276507521826,0.4873491707633818,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,2,2019-04-25 13:42:36,0.629730357680602,0.7900693167350403,0.6769432910072015,0.7502201204457275,0.5226015880264364,0.4881914764898969,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,3,2019-04-25 13:42:50,0.6051485932418018,0.7886546894893196,0.6942581835044904,0.7369020050998452,0.5190970857862313,0.4814425609389638,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,4,2019-04-25 13:43:03,0.5849533445478615,0.7899278540104683,0.7012068906517893,0.8126548065158355,0.517307694576898,0.4758599433182891,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,5,2019-04-25 13:43:17,0.5676727659050689,0.7919083321544773,0.7087157376039421,0.8322024229912532,0.5216463295915947,0.4841799715771902,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,6,2019-04-25 13:43:30,0.5531250590869301,0.7897863912858961,0.7178219918887698,0.8019135386687894,0.5174539539592692,0.4763651499441697,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,7,2019-04-25 13:43:44,0.5413353421096502,0.7887961522138917,0.7190701820837861,0.7867251680358476,0.5154029006439189,0.4724596541502248,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,8,2019-04-25 13:43:57,0.5312277552286896,0.7889376149384637,0.7205785004017855,0.8081020465377067,0.5147835844935555,0.470784469176192,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,9,2019-04-25 13:44:11,0.5226314728264088,0.7890790776630358,0.7227738071216933,0.8282039973322433,0.5144007967271882,0.4696800156380781,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,10,2019-04-25 13:44:25,0.5150940174921717,0.789503465836752,0.7247770119662477,0.8542869354608921,0.5146716037320627,0.4698688213272693,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,11,2019-04-25 13:44:38,0.5084072072383015,0.7902107794596124,0.7244154639649685,0.8151469979296067,0.5179612893481398,0.4771371731704275,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,12,2019-04-25 13:44:52,0.5027509897142071,0.7904937049087566,0.7252164391061835,0.8128196542838569,0.5188514125033777,0.4789790582625666,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,13,2019-04-25 13:45:05,0.4978756104905697,0.7912010185316171,0.7272613564893973,0.8326693582964128,0.519775814279494,0.4804553896015431,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,14,2019-04-25 13:45:19,0.4942078296417123,0.7904937049087566,0.727605558682521,0.8277229959883531,0.5181418273513895,0.4772717683867921,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,15,2019-04-25 13:45:32,0.4904545326118406,0.7912010185316171,0.7305174714767655,0.8228839741997637,0.5202488710474862,0.4815839818681858,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,16,2019-04-25 13:45:46,0.4875832346089744,0.7906351676333286,0.7295701779538317,0.8014424452711404,0.5198877950409868,0.4813049824294202,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,17,2019-04-25 13:45:59,0.4835712861194353,0.7930400339510539,0.7339861021137106,0.8224299277013871,0.5252068222125463,0.4913869514166805,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,18,2019-04-25 13:46:13,0.4811190211030074,0.7928985712264818,0.7357957890985727,0.8179742399254266,0.5251165532109214,0.491311661837846,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,19,2019-04-25 13:46:26,0.4783029037632216,0.7928985712264818,0.7383662726690242,0.8179742399254266,0.5251165532109214,0.491311661837846,0.1,top50_perc,7,5,3,0.8,0.3,512
c0f103f3-1831-4de7-b862-aa69fb2cb992,20,2019-04-25 13:46:40,0.4760969817029197,0.793181496675626,0.7398348254268307,0.8098003755038929,0.5264797331341515,0.494170286560932,0.1,top50_perc,7,5,3,0.8,0.3,512
095c251c-4700-47e7-a5d8-89784705889f,1,2019-04-25 13:47:15,0.6892459049793497,0.7879473758664592,0.6822229066146528,0.6700264717492057,0.5581459809054512,0.5573820808102402,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,2,2019-04-25 13:47:29,0.6855018744375602,0.7904937049087566,0.6882644397952961,0.6839661448781507,0.5550402552547768,0.5515477918528812,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,3,2019-04-25 13:47:44,0.681801836170896,0.7945961239213467,0.6967853025545537,0.7159454867779583,0.5517448467019954,0.5442926631752238,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,4,2019-04-25 13:47:58,0.678126849806415,0.7941717357476304,0.6982572182751657,0.7106934867521186,0.5528932100010974,0.5465110357603209,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,5,2019-04-25 13:48:13,0.6745821724165311,0.7938888102984863,0.6984708549123446,0.7083952165331475,0.5529492003818437,0.5467225874987198,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,6,2019-04-25 13:48:27,0.6710826766037303,0.7945961239213467,0.7045394097941277,0.7110236865052229,0.5550562440779405,0.5501367447046489,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,7,2019-04-25 13:48:42,0.6677046519203391,0.7954449002687792,0.7056537894690885,0.7215922325670373,0.5527595174797366,0.5457530391935539,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,8,2019-04-25 13:48:56,0.6643162397468827,0.7944546611967747,0.7072769795166065,0.7141348605442506,0.5521276344683628,0.5450365554047316,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,9,2019-04-25 13:49:14,0.6610491306900826,0.793181496675626,0.710684545828923,0.7112394313675845,0.5470577025418099,0.5363995471151017,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,10,2019-04-25 13:49:47,0.6578009950505876,0.7938888102984863,0.7107715108670899,0.715706737189943,0.5482186327019223,0.5382029928403421,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,11,2019-04-25 13:50:15,0.6546057142029559,0.7936058848493422,0.7117278902895334,0.7134324336226583,0.5480380946986726,0.5380048384271112,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,12,2019-04-25 13:50:30,0.6514394545862033,0.7947375866459188,0.7119271900852777,0.7190765634728644,0.5506524737836399,0.5422617132137116,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,13,2019-04-25 13:50:45,0.6483404243543843,0.7947375866459188,0.7124688040950267,0.7190765634728644,0.5506524737836399,0.5422617132137116,0.01,all_binary,9,5,5,1.0,0.8,512
095c251c-4700-47e7-a5d8-89784705889f,14,2019-04-25 13:50:59,0.6453434679747336,0.7955863629933513,0.713215912832004,0.7264035654294684,0.550957559409393,0.5424379654058777,0.01,all_binary,9,5,5,1.0,0.8,512
